,Unnamed: 0,beta,rr_sus_slat,rr_sus_rec,p_primary,r_clear,r_sc,r_react,r_relapse,r_relapse_td,r_relapse_tc,rt_cs,rr_inf_asym,rr_inf_cs,r_lat,r_stab,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,adr,r_act,cas,k_covid
247,247,7.587431567748606,0.2240309857258553,0.1756023239669968,0.1192928372103548,0.0223368909678092,0.2143526660521099,0.0009213468270454,0.0014993012338983,0.1231866438281066,0.0277317169215336,0.0315931958400869,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0677255972532879,Cascade(1.037 -> 3.080(45%) -> 3.449(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
248,248,8.693116521813094,0.3430669538020776,0.2933619701543551,0.0981091776323106,0.0224679999741227,0.209112179342699,0.001110484908996,0.0017635123909827,0.1074798497219625,0.0249814024932202,0.0736645719630907,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0543908282461226,Cascade(1.022 -> 2.910(45%) -> 3.888(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
249,249,5.832682546156635,0.5028709725509394,0.2741917450912606,0.1187328806936048,0.0201893739356724,0.231431395906845,0.0014046084219904,0.001461613793214,0.158445017398411,0.0321863679712655,0.0689062155623731,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0673648648023166,Cascade(1.070 -> 2.652(45%) -> 2.875(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
250,250,6.325174626037018,0.3414064826304483,0.2326331060282311,0.1155455404193238,0.0252081256483262,0.1825222110149721,0.0006402206568055,0.0015429678318063,0.1108304523707323,0.0395050329324891,0.1058240579284094,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0653202316793701,Cascade(1.039 -> 2.841(45%) -> 3.240(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
251,251,9.92612078047532,0.2475432700426603,0.2417124837576262,0.1052609369318494,0.0223918040863542,0.2403751214761069,0.0009232383421028,0.0017668925140684,0.1557120440011489,0.02497869141013,0.0196582157172963,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0588221422740274,Cascade(1.092 -> 3.038(45%) -> 3.284(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
252,252,5.193714251999401,0.487294789847533,0.1995473783204185,0.1276215556232977,0.0324654931388591,0.2227882196172642,0.0009995884613083,0.0012291311222639,0.1219101099689275,0.0259772838807731,0.1072734105469827,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0731457525377538,Cascade(0.998 -> 2.725(45%) -> 3.341(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
253,253,7.906125181607865,0.703506484135792,0.1427959351886402,0.0950984436788839,0.0256339388906377,0.2065379624806554,0.000831889941184,0.0015091207439738,0.1329444868399202,0.0289549204033539,0.0275403271377284,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0525462924749004,Cascade(0.976 -> 2.774(45%) -> 3.532(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
254,254,6.526881110833515,0.2424145373753157,0.191100435201488,0.139491278164894,0.0210674662846152,0.2467082860074321,0.0011331122641078,0.001168520830663,0.1713977106143932,0.0298646872491703,0.0189058230755756,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.081051635285821,Cascade(1.031 -> 2.568(45%) -> 3.484(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
255,255,6.784086201209691,0.4109805792308478,0.1478473791984084,0.1326663895864731,0.0350446211237188,0.2113734501189228,0.0006705384665786,0.0016563669241245,0.1268893954590214,0.0329770824837579,0.0187186768081946,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0764794468896579,Cascade(1.048 -> 3.070(45%) -> 3.368(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
256,256,7.640884754472868,0.7617305648350741,0.2992838800790016,0.1084769368131776,0.0312396165661773,0.2456554484315789,0.0008340534029457,0.0015544898335367,0.1430587242054004,0.0280318974368409,0.0292411687306279,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.060837986863412,Cascade(1.054 -> 3.021(45%) -> 3.542(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
257,257,7.764197306912221,0.5805820280290274,0.264831200606571,0.1149512996007034,0.020357408369266,0.2202453738654086,0.0006375829665233,0.0014593562252918,0.160882924721079,0.0356252457608628,0.0079334132666681,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0649406634622717,Cascade(0.997 -> 2.920(45%) -> 3.387(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
258,258,5.362521993260259,0.6139649249403283,0.2028995642653711,0.1081629678985745,0.024610763371765,0.2010043565133674,0.0010084350487044,0.0015850812120288,0.1658951756374384,0.032036210185129,0.1175407746526653,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.060640545304399,Cascade(1.105 -> 2.629(45%) -> 3.148(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
259,259,6.548183555451626,0.3599260400907872,0.1566669213731604,0.1032389414114206,0.0381730638798756,0.162915505656994,0.0012543442005048,0.0016539100506328,0.1190337593245543,0.0371840578300946,0.0540532243765254,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0575621233898745,Cascade(0.967 -> 3.004(45%) -> 3.793(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
260,260,6.9033767386030345,0.6643237118755835,0.1939156497687402,0.1015143550339164,0.0241254119618927,0.1547883616302457,0.0013338610006157,0.0013985333823671,0.1537511042393712,0.031350960762382,0.0353867535957607,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0564919181528762,Cascade(1.043 -> 2.744(45%) -> 3.421(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
261,261,7.212853967372441,0.2920322898529688,0.1552588991712313,0.1120905970601452,0.0212549645339355,0.2360249715059901,0.0014710172308477,0.0012464726469914,0.1409832074815323,0.0311641921139639,0.0730422862721529,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0631205147107435,Cascade(1.055 -> 2.936(45%) -> 3.571(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
262,262,6.105870427282819,0.420943630973394,0.1802390320934317,0.1218031814848607,0.0344861626870165,0.1821818513062008,0.0009270551797667,0.0016028446980817,0.1385545438821433,0.0353498627795624,0.0484754509422105,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.069348452941794,Cascade(1.163 -> 2.710(45%) -> 3.373(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
263,263,7.504069874799025,0.2218305445775359,0.1977149742544969,0.1324054721842823,0.0316594698803249,0.2487113276750998,0.0007760333384328,0.0013597681193142,0.1076491787534352,0.0360797784584402,0.0340984380608542,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0763060784382944,Cascade(1.004 -> 2.811(45%) -> 3.761(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
264,264,6.169252791682884,0.6911872894472306,0.2140788616768104,0.1347877009260012,0.0319474279391791,0.2314267125608092,0.0008712152106854,0.0012235548455296,0.1264925201461217,0.0256157430043408,0.0178920514305177,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.077892848420127,Cascade(1.069 -> 2.663(45%) -> 3.702(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
265,265,7.42940301706516,0.2059629095131335,0.1967675478931531,0.1262146828014406,0.0300590531440507,0.1771623153201852,0.0005620273829689,0.0015665703059818,0.1433437389850056,0.0317972119087935,0.0391686935654277,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0722229364107977,Cascade(1.001 -> 3.126(45%) -> 3.379(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
266,266,6.666775125240614,0.4327280348992582,0.1830413313491829,0.1167197726169752,0.0218107588792682,0.2268279488935412,0.0010606472532316,0.0014859344701317,0.164963606997032,0.03073860609756,0.0733569813596695,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0660717680519078,Cascade(1.040 -> 2.625(45%) -> 3.707(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
267,267,4.799170824456795,0.3351736070114146,0.1456380421766464,0.1289221570131512,0.0204443593301018,0.1904230401619156,0.0011050757160113,0.0017130894614622,0.1146509114691044,0.0345080702139278,0.140380318155169,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0740015132121192,Cascade(1.070 -> 2.958(45%) -> 3.492(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
268,268,6.85003635494414,0.4470202860728976,0.17793799722039,0.0951808313818129,0.0282611842415116,0.1697385738897628,0.000997723186728,0.0015225774822521,0.1343208594992009,0.0320481773506926,0.0893276365185098,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0525966042072087,Cascade(0.983 -> 2.909(45%) -> 4.046(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
269,269,7.861399404755252,0.5784195106644123,0.2512650694263556,0.0910677253247425,0.0280746912486373,0.1688657143976761,0.0010651488935646,0.0012662550518534,0.1069949757720223,0.0376871953253136,0.0360458206721094,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0500959905716183,Cascade(1.186 -> 3.233(45%) -> 3.755(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
270,270,8.769461340055244,0.3022956488585163,0.1908487257007486,0.0965909398158458,0.0371645880764757,0.1814048836736848,0.0005725757334218,0.0017308447770854,0.1432993693969741,0.0349007874182765,0.0373810743945206,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0534591383199966,Cascade(1.072 -> 2.885(45%) -> 3.372(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
271,271,5.288879852377703,0.4869584491304401,0.2416654351575188,0.1080443364391676,0.0320314097043571,0.1865263173200288,0.000615075851313,0.001957713003524,0.1352659328808947,0.0273718343033454,0.1339763590487774,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0605659792594606,Cascade(1.030 -> 2.956(45%) -> 3.411(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
272,272,8.439234341309103,0.4222440876774016,0.2292693205885014,0.0913672818327795,0.033697001576102,0.2422710320915215,0.000729920994481,0.001504918443774,0.1320120928223546,0.0393879901931772,0.1139858670950566,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0502773452936375,Cascade(1.049 -> 2.982(45%) -> 3.669(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
273,273,10.662214524086798,0.2290070737576964,0.2531527645699374,0.0934938017228959,0.0244014975430476,0.2001466173671927,0.0009080820347792,0.001458578310309,0.1373771049806028,0.0276838683077425,0.0240792733945353,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0515682087450639,Cascade(0.960 -> 3.194(45%) -> 3.734(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
274,274,5.9524537509726985,0.2359467396116182,0.1999619617555855,0.124189184803275,0.0341254907362457,0.1789733115867475,0.0007726128808301,0.0016038763274985,0.1324625780710208,0.0262137155132162,0.0974870478408208,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.070899549679219,Cascade(0.977 -> 2.589(45%) -> 3.279(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
275,275,7.5951860299585725,0.454404443310713,0.2117506829352551,0.0979475855461654,0.0205934144222566,0.2365164650363667,0.000617292189096,0.0017770816097812,0.1740593969886371,0.0331737843416432,0.1208327886491178,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0542915156462774,Cascade(1.055 -> 2.748(45%) -> 3.687(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
276,276,6.31422695084678,0.5625395376947132,0.2570476885894018,0.1140300454248571,0.0332856260374865,0.1766329537036678,0.0012546141795454,0.0019303298039045,0.1477553051816618,0.0374307937936236,0.0466756026600011,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0643532237385742,Cascade(1.160 -> 2.931(45%) -> 3.812(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
277,277,8.002394242643765,0.3020779726451692,0.1708060470129575,0.1038627612640474,0.0217726983882737,0.2069288687246442,0.0010204521388692,0.0014730077577621,0.1690085754155036,0.0371213248169839,0.1006476348738357,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0579502540317101,Cascade(0.984 -> 2.693(45%) -> 3.468(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
278,278,6.008997799674601,0.3658982427841978,0.2950135202211721,0.0958002288648953,0.0318771420451471,0.1510004205196068,0.000845353218622,0.0013369747572065,0.1683848060324235,0.0248391429034453,0.1182276571074216,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0529751454950219,Cascade(0.995 -> 3.328(45%) -> 3.922(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
279,279,8.500252485846637,0.4218695559361046,0.2944559496204169,0.1096940508698265,0.0230044165259908,0.2319516191251307,0.000756955625742,0.0017399680245629,0.1588047507923971,0.0252408556235026,0.0188233462535631,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.061604693856644,Cascade(1.186 -> 3.029(45%) -> 3.361(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
280,280,6.5725709243685175,0.5123901731493555,0.2321394234977691,0.1149487869049348,0.039024323849682,0.23033799246936,0.0008100367372429,0.0015261197124833,0.1510929184911705,0.0273254647952333,0.064981882771102,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0649390595731481,Cascade(0.959 -> 2.867(45%) -> 3.464(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
281,281,8.171273768478532,0.5239588051427537,0.1932697490436465,0.0935643254556435,0.0386569249595752,0.1936492347574698,0.0010409661956015,0.0019975313042909,0.1177786624175505,0.0365751129933071,0.0582901632232202,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0516111225998888,Cascade(1.056 -> 3.169(45%) -> 3.134(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
282,282,8.272446822240969,0.2286025682932952,0.1756670021630801,0.0996243001252242,0.0360151295703384,0.2411246677763078,0.0008619442234072,0.0018177044652107,0.1482319947576166,0.0347636777108621,0.0834378519930523,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0553237388231823,Cascade(0.999 -> 2.874(45%) -> 3.862(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
283,283,8.372648147432047,0.3541892697806371,0.1827345867891145,0.1052112775860199,0.0348429368421986,0.1980135144469381,0.001287165954057,0.001734348388261,0.1429993069906409,0.0281324185232498,0.0118747843321497,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0587911285371247,Cascade(1.031 -> 2.982(45%) -> 3.479(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
284,284,9.123700408627936,0.2115868187148937,0.2555573758691367,0.1002221865447368,0.0340805756649514,0.1720821776338762,0.0010843489182537,0.001954511525799,0.1613466579252299,0.0290164992905631,0.0452261892930513,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0556927416113266,Cascade(1.042 -> 2.607(45%) -> 4.295(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
285,285,5.74929581366526,0.4646178210318719,0.2086319470342558,0.1013931321647371,0.0315730703963561,0.2100202838109457,0.0010665662559464,0.001778771860787,0.15700428411651,0.0269411126539443,0.1449976798244064,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0564168468960138,Cascade(1.055 -> 3.190(45%) -> 3.192(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
286,286,5.5775340412729015,0.6579626382740159,0.1552386289208953,0.1076795877035938,0.0318177486825994,0.2364332794178553,0.001456687935175,0.0011599707618296,0.1255441185889024,0.0373302472818966,0.1227600329377855,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0603368398950316,Cascade(1.063 -> 3.011(45%) -> 3.196(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
287,287,9.59809863383501,0.2289807979633964,0.2299732515148251,0.1040663875117126,0.0222219843674614,0.2378915944260603,0.0012948446366624,0.0016605982849188,0.1494677976986311,0.0344810453966385,0.0276321580919046,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0580770640040436,Cascade(0.984 -> 3.010(45%) -> 3.231(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
288,288,4.845614561440974,0.5383266870399642,0.233431941414143,0.1232403796955047,0.025029512739608,0.214760825370588,0.0013686157884308,0.0018611958374847,0.1052876222460897,0.0320624330139358,0.1029676474540687,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0702817379139243,Cascade(1.013 -> 3.201(45%) -> 3.468(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
289,289,7.832808527327861,0.4770680683044604,0.1533965928349248,0.1078798418221639,0.0358594494324018,0.2018148048871144,0.0010522957274115,0.001971308911896,0.159955743093049,0.0343091937902418,0.0241329629925755,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0604626186468589,Cascade(1.029 -> 2.849(45%) -> 3.646(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
290,290,8.536434369773849,0.2183850483053316,0.1950559339229554,0.1077885355557209,0.0212161572824546,0.2181569247587553,0.0009394608399505,0.0013253261771814,0.1425686301724823,0.0373370000957607,0.0527476127885488,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0604052625701564,Cascade(1.034 -> 2.982(45%) -> 3.377(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
291,291,7.888939602363401,0.2559370398895531,0.1617477144077103,0.0996675226226493,0.0326609548900862,0.2247205678793435,0.0014132220426095,0.0012360255089823,0.1459206462508526,0.0271463979116251,0.0529003214819105,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0553503983955897,Cascade(1.021 -> 3.021(45%) -> 3.198(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
292,292,7.090398931615477,0.2768981646254676,0.2790676696341322,0.102729560899706,0.0317422771831006,0.1969036020224903,0.0008761654974658,0.0018515061322377,0.1165817321925437,0.0309625129900234,0.1332907663240846,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0572455953205782,Cascade(1.117 -> 2.659(45%) -> 3.727(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
293,293,5.888110941368675,0.4138602678717765,0.1829358417632359,0.1042682624227844,0.0339363611563142,0.1787470878039905,0.0013112888297556,0.0015026097855191,0.1419353884739282,0.0342323801185702,0.1048728412282609,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0582028402302737,Cascade(1.045 -> 2.806(45%) -> 3.563(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
294,294,6.524684619502497,0.2947495400818298,0.2564380577665043,0.1130195495772986,0.0330022058037373,0.1730631236151171,0.0012522870999578,0.0019178380867893,0.1127313807581892,0.0357362706549348,0.049553042711757,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0637102821845948,Cascade(1.091 -> 2.615(45%) -> 3.911(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
295,295,6.4910775572895325,0.4568656866024593,0.2328356111522229,0.0937834554531867,0.0332595460967355,0.1956288344639597,0.0009246176270022,0.0016532932339383,0.1398426512944526,0.0264738799075823,0.1455594323005317,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0517445063310373,Cascade(1.012 -> 2.943(45%) -> 4.298(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
296,296,7.480677574755052,0.257167799946462,0.1409270409159128,0.1021354631542404,0.0275635555786413,0.2066973774692534,0.0010715313430398,0.0015975644393187,0.1329607896348708,0.0309026000853848,0.0963543095337819,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0568768778378568,Cascade(1.039 -> 2.626(45%) -> 3.452(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
297,297,7.683597402763111,0.5808240105408208,0.1974245583060529,0.1025109360673466,0.0298015715598323,0.2250225328945239,0.0008947635174249,0.0017995566976609,0.1570326273255144,0.0305438645845998,0.0466684132353426,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0571098524689315,Cascade(1.034 -> 3.133(45%) -> 3.240(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
298,298,5.193473057502989,0.2630135130561528,0.2425522307577657,0.1392531882735142,0.0210051159188398,0.2292826260557923,0.0010829470312433,0.0012302683845824,0.168082163353172,0.0365091854256898,0.1146029647962115,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0808909114598985,Cascade(1.041 -> 2.962(45%) -> 3.508(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
299,299,7.570803922823691,0.455526126301901,0.2078834959113358,0.1020227460592898,0.0328686586907621,0.2116919664249033,0.0014911981796982,0.001676057039564,0.1717228086447077,0.0247409514575597,0.009896268215504,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0568069767978922,Cascade(1.083 -> 2.809(45%) -> 3.117(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
300,300,6.464654098151102,0.2499360497432893,0.2147033135976268,0.1066864994601511,0.029329932920415,0.241086554263156,0.0012744782086811,0.0015859180599155,0.1541126109935658,0.0367256974312685,0.1183738353230491,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0597139186834622,Cascade(1.026 -> 2.711(45%) -> 3.491(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
301,301,6.533374502539822,0.4212803652126397,0.2750563123422861,0.1189415305737798,0.0324389923169788,0.2374099730980371,0.0005933086002057,0.0012302197164262,0.161598617791451,0.0353493261180535,0.0652282131909876,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0674992266127577,Cascade(1.085 -> 2.889(45%) -> 3.216(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
302,302,6.064680423665092,0.6708137107057033,0.2525593619099105,0.1239081007735774,0.0311780988959872,0.2023201415442865,0.0005589758279726,0.0014147337051649,0.1668233832532457,0.0311783359918194,0.047163223164549,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0707163831117412,Cascade(1.002 -> 2.994(45%) -> 4.127(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
303,303,6.5289640807146725,0.3664246323660222,0.1712327238597088,0.1143541348108921,0.0364006735816591,0.1641936056458496,0.0012527226599513,0.0015319203288415,0.1499589642428685,0.0340314016453255,0.0262177400759757,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0645597406963982,Cascade(1.082 -> 2.663(45%) -> 3.335(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
304,304,4.441066495194804,0.6674930848479494,0.1688581506497597,0.1192386898372907,0.0322080384633981,0.224275391473769,0.0013731892919238,0.0013934005897363,0.1236797801851859,0.0258203920378096,0.1343251147476762,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0676906946646322,Cascade(1.015 -> 2.608(45%) -> 3.771(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
305,305,7.429098649232461,0.4845632497532132,0.2968985562922819,0.0998339422282704,0.0303730343897466,0.2044052777253146,0.0009252695710983,0.0018972296094517,0.1592499294502929,0.0352566401698864,0.0690752533980662,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0554530696677229,Cascade(1.028 -> 2.871(45%) -> 3.609(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
306,306,4.131012859325095,0.2017794746146405,0.1717961145688196,0.1347747762925503,0.0377223610378276,0.1634426772813642,0.0014584741649454,0.0014237780444783,0.1745973470529775,0.0267930858750632,0.1271882415274968,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0778842159241767,Cascade(1.069 -> 3.361(45%) -> 3.263(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
307,307,6.721239211174725,0.753558563096792,0.220670711884517,0.1129862738624099,0.0280255667888143,0.2419836522034042,0.0006782686691434,0.0017425500826106,0.1431361541931238,0.0349599154232376,0.0562772481214932,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0636891349778751,Cascade(1.075 -> 2.881(45%) -> 3.692(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
308,308,7.64428930188402,0.3683401028836622,0.1748339310218772,0.1103806609115478,0.0210577029621306,0.2090141398911649,0.0007941237175997,0.0015479474500941,0.1729262920062026,0.0304314993558866,0.0570662779254191,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0620381415182865,Cascade(1.080 -> 3.077(45%) -> 3.141(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
309,309,8.114644300600213,0.3800956545346909,0.2787954724942207,0.1001872076455401,0.0363725960517281,0.1784827793102248,0.0008563241474096,0.0017544198733291,0.1534008974423114,0.0304923857579069,0.0674055781872479,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0556711398731002,Cascade(0.981 -> 3.222(45%) -> 3.412(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
310,310,8.651181056362816,0.2258504891234814,0.1497916301890428,0.0998033955659521,0.0351519245556722,0.2278312728941824,0.0010447525496795,0.0014146187952637,0.1435129680658634,0.0323350922128795,0.073546124068957,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0554342212991895,Cascade(0.997 -> 2.804(45%) -> 3.291(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
311,311,5.192146693544856,0.6648841615434639,0.1678429775885404,0.1072102166928103,0.0257731260771146,0.18130073405647,0.0008499115446798,0.0013409142666509,0.1646116575011307,0.0313862377801083,0.1275779149035991,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0600422510972673,Cascade(1.047 -> 2.905(45%) -> 3.887(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
